match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
FRIENDLY_1907-05-05_AUSTRIA_HUNGARY,1907-05-05,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
FRIENDLY_1907-05-09_NETHERLANDS_BELGIUM,1907-05-09,Netherlands,Belgium,1,2,Friendly,Haarlem,Netherlands,False
FRIENDLY_1907-10-06_CZECHOSLOVAKIA_HUNGARY,1907-10-06,Czechoslovakia,Hungary,5,3,Friendly,Prague,Bohemia,False
FRIENDLY_1907-11-03_HUNGARY_AUSTRIA,1907-11-03,Hungary,Austria,4,1,Friendly,Budapest,Hungary,False
OTHER_1908-02-15_NORTHERN_IRELAND_ENGLAND,1908-02-15,Northern Ireland,England,1,3,British Home Championship,Belfast,Ireland,False
OTHER_1908-03-07_SCOTLAND_WALES,1908-03-07,Scotland,Wales,2,1,British Home Championship,Dundee,Scotland,False
FRIENDLY_1908-03-08_SWITZERLAND_FRANCE,1908-03-08,Switzerland,France,1,2,Friendly,Geneva,Switzerland,False
OTHER_1908-03-14_NORTHERN_IRELAND_SCOTLAND,1908-03-14,Northern Ireland,Scotland,0,5,British Home Championship,Dublin,Ireland,False
OTHER_1908-03-16_WALES_ENGLAND,1908-03-16,Wales,England,1,7,British Home Championship,Wrexham,Wales,False
FRIENDLY_1908-03-29_BELGIUM_NETHERLANDS,1908-03-29,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False
OTHER_1908-04-02_GUERNSEY_ALDERNEY,1908-04-02,Guernsey,Alderney,3,0,Muratti Vase,Jersey,Jersey,True
OTHER_1908-04-04_SCOTLAND_ENGLAND,1908-04-04,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False
FRIENDLY_1908-04-05_HUNGARY_CZECHOSLOVAKIA,1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False
FRIENDLY_1908-04-05_SWITZERLAND_GERMANY,1908-04-05,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,False
OTHER_1908-04-09_GUERNSEY_JERSEY,1908-04-09,Guernsey,Jersey,0,4,Muratti Vase,Guernsey,Guernsey,False
OTHER_1908-04-11_WALES_NORTHERN_IRELAND,1908-04-11,Wales,Northern Ireland,0,1,British Home Championship,Aberdare,Wales,False
FRIENDLY_1908-04-12_FRANCE_BELGIUM,1908-04-12,France,Belgium,1,2,Friendly,Colombes,France,False
FRIENDLY_1908-04-26_NETHERLANDS_BELGIUM,1908-04-26,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,False
FRIENDLY_1908-05-03_AUSTRIA_HUNGARY,1908-05-03,Austria,Hungary,4,0,Friendly,Vienna,Austria,False
FRIENDLY_1908-05-10_NETHERLANDS_FRANCE,1908-05-10,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,False
FRIENDLY_1908-06-06_AUSTRIA_ENGLAND,1908-06-06,Austria,England,1,6,Friendly,Vienna,Austria,False
FRIENDLY_1908-06-07_AUSTRIA_GERMANY,1908-06-07,Austria,Germany,3,2,Friendly,Vienna,Austria,False
FRIENDLY_1908-06-08_AUSTRIA_ENGLAND,1908-06-08,Austria,England,1,11,Friendly,Vienna,Austria,False
FRIENDLY_1908-06-10_HUNGARY_ENGLAND,1908-06-10,Hungary,England,0,7,Friendly,Budapest,Hungary,False
FRIENDLY_1908-06-13_CZECHOSLOVAKIA_ENGLAND,1908-06-13,Czechoslovakia,England,0,4,Friendly,Prague,Bohemia,False
FRIENDLY_1908-07-12_SWEDEN_NORWAY,1908-07-12,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,False
OTHER_1908-08-15_URUGUAY_ARGENTINA,1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,False
OTHER_1908-09-13_ARGENTINA_URUGUAY,1908-09-13,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False
OTHER_1908-10-04_ARGENTINA_URUGUAY,1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
OTHER_1908-10-22_FRANCE_DENMARK,1908-10-22,France,Denmark,1,17,Olympic Games,London,England,True
OTHER_1908-10-23_NETHERLANDS_SWEDEN,1908-10-23,Netherlands,Sweden,2,0,Olympic Games,London,England,True
FRIENDLY_1908-10-25_NETHERLANDS_SWEDEN,1908-10-25,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,False
FRIENDLY_1908-10-26_BELGIUM_SWEDEN,1908-10-26,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,False
FRIENDLY_1908-11-01_HUNGARY_AUSTRIA,1908-11-01,Hungary,Austria,5,3,Friendly,Budapest,Hungary,False
OTHER_1909-02-13_ENGLAND_NORTHERN_IRELAND,1909-02-13,England,Northern Ireland,4,0,British Home Championship,Bradford,England,False
OTHER_1909-03-01_WALES_SCOTLAND,1909-03-01,Wales,Scotland,3,2,British Home Championship,Wrexham,Wales,False
OTHER_1909-03-15_ENGLAND_WALES,1909-03-15,England,Wales,2,0,British Home Championship,Nottingham,England,False
OTHER_1909-03-15_SCOTLAND_NORTHERN_IRELAND,1909-03-15,Scotland,Northern Ireland,5,0,British Home Championship,Glasgow,Scotland,False
OTHER_1909-03-18_GUERNSEY_JERSEY,1909-03-18,Guernsey,Jersey,3,0,Muratti Vase,Guernsey,Guernsey,False
OTHER_1909-03-20_NORTHERN_IRELAND_WALES,1909-03-20,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False
FRIENDLY_1909-03-21_BELGIUM_NETHERLANDS,1909-03-21,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False
OTHER_1909-03-25_GUERNSEY_ALDERNEY,1909-03-25,Guernsey,Alderney,2,0,Muratti Vase,Jersey,Jersey,True
OTHER_1909-04-03_ENGLAND_SCOTLAND,1909-04-03,England,Scotland,2,0,British Home Championship,London,England,False
FRIENDLY_1909-04-04_GERMANY_SWITZERLAND,1909-04-04,Germany,Switzerland,1,0,Friendly,Karlsruhe,Germany,False
FRIENDLY_1909-04-04_HUNGARY_GERMANY,1909-04-04,Hungary,Germany,3,3,Friendly,Budapest,Hungary,False
FRIENDLY_1909-04-25_NETHERLANDS_BELGIUM,1909-04-25,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,False
FRIENDLY_1909-05-02_AUSTRIA_HUNGARY,1909-05-02,Austria,Hungary,3,4,Friendly,Vienna,Austria,False
FRIENDLY_1909-05-09_BELGIUM_FRANCE,1909-05-09,Belgium,France,5,2,Friendly,Brussels,Belgium,False
FRIENDLY_1909-05-29_HUNGARY_ENGLAND,1909-05-29,Hungary,England,2,4,Friendly,Budapest,Hungary,False
FRIENDLY_1909-05-30_HUNGARY_AUSTRIA,1909-05-30,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False
FRIENDLY_1909-05-31_HUNGARY_ENGLAND,1909-05-31,Hungary,England,2,8,Friendly,Budapest,Hungary,False
FRIENDLY_1909-06-01_AUSTRIA_ENGLAND,1909-06-01,Austria,England,1,8,Friendly,Vienna,Austria,False
OTHER_1909-08-15_ARGENTINA_URUGUAY,1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False
OTHER_1909-09-19_URUGUAY_ARGENTINA,1909-09-19,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,False
OTHER_1909-10-10_ARGENTINA_URUGUAY,1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
FRIENDLY_1909-11-07_HUNGARY_AUSTRIA,1909-11-07,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False
OTHER_1910-02-12_NORTHERN_IRELAND_ENGLAND,1910-02-12,Northern Ireland,England,1,1,British Home Championship,Belfast,Ireland,False
OTHER_1910-03-05_SCOTLAND_WALES,1910-03-05,Scotland,Wales,1,0,British Home Championship,Kilmarnock,Scotland,False
FRIENDLY_1910-03-13_BELGIUM_NETHERLANDS,1910-03-13,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,False
OTHER_1910-03-14_WALES_ENGLAND,1910-03-14,Wales,England,0,1,British Home Championship,Cardiff,Wales,False
OTHER_1910-03-19_NORTHERN_IRELAND_SCOTLAND,1910-03-19,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Ireland,False
OTHER_1910-04-02_SCOTLAND_ENGLAND,1910-04-02,Scotland,England,2,0,British Home Championship,Glasgow,Scotland,False
FRIENDLY_1910-04-03_FRANCE_BELGIUM,1910-04-03,France,Belgium,0,4,Friendly,Gentilly,France,False
FRIENDLY_1910-04-03_SWITZERLAND_GERMANY,1910-04-03,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,False
OTHER_1910-04-07_JERSEY_ALDERNEY,1910-04-07,Jersey,Alderney,7,1,Muratti Vase,Jersey,Jersey,False
FRIENDLY_1910-04-10_NETHERLANDS_BELGIUM,1910-04-10,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,False
OTHER_1910-04-11_WALES_NORTHERN_IRELAND,1910-04-11,Wales,Northern Ireland,4,1,British Home Championship,Wrexham,Wales,False
OTHER_1910-04-21_GUERNSEY_JERSEY,1910-04-21,Guernsey,Jersey,2,3,Muratti Vase,Guernsey,Guernsey,False
FRIENDLY_1910-04-24_NETHERLANDS_GERMANY,1910-04-24,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,False
FRIENDLY_1910-05-01_AUSTRIA_HUNGARY,1910-05-01,Austria,Hungary,2,1,Friendly,Vienna,Austria,False
FRIENDLY_1910-05-15_ITALY_FRANCE,1910-05-15,Italy,France,6,2,Friendly,Milan,Italy,False
FRIENDLY_1910-05-16_GERMANY_BELGIUM,1910-05-16,Germany,Belgium,0,3,Friendly,Duisburg,Germany,False
FRIENDLY_1910-05-26_HUNGARY_ITALY,1910-05-26,Hungary,Italy,6,1,Friendly,Budapest,Hungary,False
FRIENDLY_1910-05-27_ARGENTINA_CHILE,1910-05-27,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,False
FRIENDLY_1910-05-29_CHILE_URUGUAY,1910-05-29,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,True
FRIENDLY_1910-06-05_ARGENTINA_CHILE,1910-06-05,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,False
FRIENDLY_1910-06-12_ARGENTINA_URUGUAY,1910-06-12,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,False
OTHER_1910-08-15_URUGUAY_ARGENTINA,1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,False
FRIENDLY_1910-09-11_NORWAY_SWEDEN,1910-09-11,Norway,Sweden,0,4,Friendly,Kristiania,Norway,False
FRIENDLY_1910-09-11_CHILE_ARGENTINA,1910-09-11,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,False
FRIENDLY_1910-10-16_GERMANY_NETHERLANDS,1910-10-16,Germany,Netherlands,1,2,Friendly,Kleve,Germany,False
FRIENDLY_1910-10-16_RUSSIA_CZECHOSLOVAKIA,1910-10-16,Russia,Czechoslovakia,5,4,Friendly,Saint Petersburg,Russia,False
FRIENDLY_1910-10-23_RUSSIA_CZECHOSLOVAKIA,1910-10-23,Russia,Czechoslovakia,1,0,Friendly,Moscow,Russia,False
FRIENDLY_1910-11-06_HUNGARY_AUSTRIA,1910-11-06,Hungary,Austria,3,0,Friendly,Budapest,Hungary,False
OTHER_1910-11-13_ARGENTINA_URUGUAY,1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
OTHER_1910-11-27_ARGENTINA_URUGUAY,1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
FRIENDLY_1911-01-01_FRANCE_HUNGARY,1911-01-01,France,Hungary,0,3,Friendly,Maisons-Alfort,France,False
FRIENDLY_1911-01-06_ITALY_HUNGARY,1911-01-06,Italy,Hungary,0,1,Friendly,Milan,Italy,False
FRIENDLY_1911-01-08_SWITZERLAND_HUNGARY,1911-01-08,Switzerland,Hungary,2,0,Friendly,Zürich,Switzerland,False
OTHER_1911-01-28_NORTHERN_IRELAND_WALES,1911-01-28,Northern Ireland,Wales,1,2,British Home Championship,Belfast,Ireland,False
OTHER_1911-02-11_ENGLAND_NORTHERN_IRELAND,1911-02-11,England,Northern Ireland,2,1,British Home Championship,Derby,England,False
OTHER_1911-03-06_WALES_SCOTLAND,1911-03-06,Wales,Scotland,2,2,British Home Championship,Cardiff,Wales,False
OTHER_1911-03-13_ENGLAND_WALES,1911-03-13,England,Wales,3,0,British Home Championship,London,England,False
OTHER_1911-03-18_SCOTLAND_NORTHERN_IRELAND,1911-03-18,Scotland,Northern Ireland,2,0,British Home Championship,Glasgow,Scotland,False
FRIENDLY_1911-03-19_BELGIUM_NETHERLANDS,1911-03-19,Belgium,Netherlands,1,5,Friendly,Antwerp,Belgium,False
FRIENDLY_1911-03-26_GERMANY_SWITZERLAND,1911-03-26,Germany,Switzerland,6,2,Friendly,Stuttgart,Germany,False
OTHER_1911-04-01_ENGLAND_SCOTLAND,1911-04-01,England,Scotland,1,1,British Home Championship,Liverpool,England,False
FRIENDLY_1911-04-02_NETHERLANDS_BELGIUM,1911-04-02,Netherlands,Belgium,3,1,Friendly,Dordrecht,Netherlands,False
FRIENDLY_1911-04-09_FRANCE_ITALY,1911-04-09,France,Italy,2,2,Friendly,Saint-Ouen,France,False
OTHER_1911-04-20_GUERNSEY_ALDERNEY,1911-04-20,Guernsey,Alderney,2,1,Muratti Vase,Guernsey,Guernsey,False
FRIENDLY_1911-04-23_BELGIUM_GERMANY,1911-04-23,Belgium,Germany,2,1,Friendly,Liège,Belgium,False
FRIENDLY_1911-04-23_SWITZERLAND_FRANCE,1911-04-23,Switzerland,France,5,2,Friendly,Geneva,Switzerland,False
OTHER_1911-04-27_JERSEY_GUERNSEY,1911-04-27,Jersey,Guernsey,4,1,Muratti Vase,Jersey,Jersey,False
FRIENDLY_1911-04-30_BELGIUM_FRANCE,1911-04-30,Belgium,France,7,1,Friendly,Uccle,Belgium,False
FRIENDLY_1911-05-07_AUSTRIA_HUNGARY,1911-05-07,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
FRIENDLY_1911-05-07_ITALY_SWITZERLAND,1911-05-07,Italy,Switzerland,2,2,Friendly,Milan,Italy,False
FRIENDLY_1911-05-21_SWITZERLAND_ITALY,1911-05-21,Switzerland,Italy,3,0,Friendly,La Chaux-de-Fonds,Switzerland,False
FRIENDLY_1911-06-18_SWEDEN_GERMANY,1911-06-18,Sweden,Germany,2,4,Friendly,Solna,Sweden,False
OTHER_1911-08-15_ARGENTINA_URUGUAY,1911-08-15,Argentina,Uruguay,0,2,Copa Lipton,Buenos Aires,Argentina,False
FRIENDLY_1911-09-17_SWEDEN_NORWAY,1911-09-17,Sweden,Norway,4,1,Friendly,Solna,Sweden,False
OTHER_1911-09-17_URUGUAY_ARGENTINA,1911-09-17,Uruguay,Argentina,2,3,Copa Newton,Montevideo,Uruguay,False
OTHER_1911-10-08_URUGUAY_ARGENTINA,1911-10-08,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
FRIENDLY_1911-10-09_GERMANY_AUSTRIA,1911-10-09,Germany,Austria,1,2,Friendly,Dresden,Germany,False
FRIENDLY_1911-10-22_FINLAND_SWEDEN,1911-10-22,Finland,Sweden,2,5,Friendly,Helsinki,Finland,False
OTHER_1911-10-22_ARGENTINA_URUGUAY,1911-10-22,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
FRIENDLY_1911-10-29_GERMANY_SWEDEN,1911-10-29,Germany,Sweden,1,3,Friendly,Hamburg,Germany,False
FRIENDLY_1911-10-29_HUNGARY_SWITZERLAND,1911-10-29,Hungary,Switzerland,9,0,Friendly,Budapest,Hungary,False
FRIENDLY_1911-10-29_LUXEMBOURG_FRANCE,1911-10-29,Luxembourg,France,1,4,Friendly,Luxembourg,Luxembourg,False
OTHER_1911-10-29_URUGUAY_ARGENTINA,1911-10-29,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
FRIENDLY_1911-11-05_HUNGARY_AUSTRIA,1911-11-05,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False
FRIENDLY_1911-12-17_GERMANY_HUNGARY,1911-12-17,Germany,Hungary,1,4,Friendly,Munich,Germany,False
FRIENDLY_1912-01-28_FRANCE_BELGIUM,1912-01-28,France,Belgium,1,1,Friendly,Saint-Ouen,France,False
OTHER_1912-02-10_NORTHERN_IRELAND_ENGLAND,1912-02-10,Northern Ireland,England,1,6,British Home Championship,Dublin,Ireland,False
FRIENDLY_1912-02-10_FRANCE_CATALONIA,1912-02-10,France,Catalonia,7,0,Friendly,Paris,France,False
FRIENDLY_1912-02-18_FRANCE_SWITZERLAND,1912-02-18,France,Switzerland,4,1,Friendly,Saint-Ouen,France,False
FRIENDLY_1912-02-20_BELGIUM_SWITZERLAND,1912-02-20,Belgium,Switzerland,9,2,Friendly,Antwerp,Belgium,False
OTHER_1912-03-02_SCOTLAND_WALES,1912-03-02,Scotland,Wales,1,0,British Home Championship,Edinburgh,Scotland,False
FRIENDLY_1912-03-10_BELGIUM_NETHERLANDS,1912-03-10,Belgium,Netherlands,1,2,Friendly,Antwerp,Belgium,False
OTHER_1912-03-11_WALES_ENGLAND,1912-03-11,Wales,England,0,2,British Home Championship,Wrexham,Wales,False
OTHER_1912-03-16_NORTHERN_IRELAND_SCOTLAND,1912-03-16,Northern Ireland,Scotland,1,4,British Home Championship,Belfast,Ireland,False
FRIENDLY_1912-03-17_ITALY_FRANCE,1912-03-17,Italy,France,3,4,Friendly,Turin,Italy,False
OTHER_1912-03-23_SCOTLAND_ENGLAND,1912-03-23,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False
FRIENDLY_1912-03-24_NETHERLANDS_GERMANY,1912-03-24,Netherlands,Germany,5,5,Friendly,Zwolle,Netherlands,False
OTHER_1912-04-13_WALES_NORTHERN_IRELAND,1912-04-13,Wales,Northern Ireland,2,3,British Home Championship,Cardiff,Wales,False
FRIENDLY_1912-04-14_HUNGARY_GERMANY,1912-04-14,Hungary,Germany,4,4,Friendly,Budapest,Hungary,False
OTHER_1912-04-18_JERSEY_GUERNSEY,1912-04-18,Jersey,Guernsey,3,3,Muratti Vase,Jersey,Jersey,False
OTHER_1912-04-19_JERSEY_GUERNSEY,1912-04-19,Jersey,Guernsey,2,5,Muratti Vase,Jersey,Jersey,False
OTHER_1912-04-25_GUERNSEY_ALDERNEY,1912-04-25,Guernsey,Alderney,4,0,Muratti Vase,Guernsey,Guernsey,False
FRIENDLY_1912-04-28_NETHERLANDS_BELGIUM,1912-04-28,Netherlands,Belgium,4,3,Friendly,Dordrecht,Netherlands,False
FRIENDLY_1912-05-05_AUSTRIA_HUNGARY,1912-05-05,Austria,Hungary,1,1,Friendly,Vienna,Austria,False
FRIENDLY_1912-05-05_SWITZERLAND_GERMANY,1912-05-05,Switzerland,Germany,1,2,Friendly,St. Gallen,Switzerland,False
FRIENDLY_1912-05-06_RUSSIA_FINLAND,1912-05-06,Russia,Finland,1,1,Friendly,Moscow,Russia,False
FRIENDLY_1912-06-16_NORWAY_SWEDEN,1912-06-16,Norway,Sweden,1,2,Friendly,Kristiania,Norway,False
FRIENDLY_1912-06-20_SWEDEN_HUNGARY,1912-06-20,Sweden,Hungary,2,2,Friendly,Gothenburg,Sweden,False
FRIENDLY_1912-06-23_NORWAY_HUNGARY,1912-06-23,Norway,Hungary,0,6,Friendly,Kristiania,Norway,False
FRIENDLY_1912-06-27_SWEDEN_FINLAND,1912-06-27,Sweden,Finland,7,1,Friendly,Solna,Sweden,False
OTHER_1912-06-29_FINLAND_ITALY,1912-06-29,Finland,Italy,3,2,Olympic Games,Stockholm,Sweden,True
OTHER_1912-06-29_AUSTRIA_GERMANY,1912-06-29,Austria,Germany,5,1,Olympic Games,Stockholm,Sweden,True
OTHER_1912-06-29_SWEDEN_NETHERLANDS,1912-06-29,Sweden,Netherlands,3,4,Olympic Games,Stockholm,Sweden,False
OTHER_1912-06-30_NETHERLANDS_AUSTRIA,1912-06-30,Netherlands,Austria,3,1,Olympic Games,Stockholm,Sweden,True
OTHER_1912-06-30_FINLAND_RUSSIA,1912-06-30,Finland,Russia,2,1,Olympic Games,Stockholm,Sweden,True
OTHER_1912-06-30_DENMARK_NORWAY,1912-06-30,Denmark,Norway,7,0,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-01_AUSTRIA_NORWAY,1912-07-01,Austria,Norway,1,0,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-01_GERMANY_RUSSIA,1912-07-01,Germany,Russia,16,0,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-01_SWEDEN_ITALY,1912-07-01,Sweden,Italy,0,1,Olympic Games,Stockholm,Sweden,False
OTHER_1912-07-02_DENMARK_NETHERLANDS,1912-07-02,Denmark,Netherlands,4,1,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-03_HUNGARY_GERMANY,1912-07-03,Hungary,Germany,3,1,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-03_AUSTRIA_ITALY,1912-07-03,Austria,Italy,5,1,Olympic Games,Stockholm,Sweden,True
FRIENDLY_1912-07-03_NORWAY_RUSSIA,1912-07-03,Norway,Russia,2,1,Friendly,Stockholm,Sweden,True
OTHER_1912-07-04_NETHERLANDS_FINLAND,1912-07-04,Netherlands,Finland,9,0,Olympic Games,Stockholm,Sweden,True
OTHER_1912-07-05_HUNGARY_AUSTRIA,1912-07-05,Hungary,Austria,3,0,Olympic Games,Stockholm,Sweden,True
FRIENDLY_1912-07-12_RUSSIA_HUNGARY,1912-07-12,Russia,Hungary,0,9,Friendly,Moscow,Russia,False
FRIENDLY_1912-07-14_RUSSIA_HUNGARY,1912-07-14,Russia,Hungary,0,12,Friendly,Moscow,Russia,False
OTHER_1912-08-15_URUGUAY_ARGENTINA,1912-08-15,Uruguay,Argentina,2,0,Copa Lipton,Montevideo,Uruguay,False
OTHER_1912-08-25_URUGUAY_ARGENTINA,1912-08-25,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
OTHER_1912-09-22_ARGENTINA_URUGUAY,1912-09-22,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
OTHER_1912-10-06_ARGENTINA_URUGUAY,1912-10-06,Argentina,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,False
FRIENDLY_1912-10-06_DENMARK_GERMANY,1912-10-06,Denmark,Germany,3,1,Friendly,Copenhagen,Denmark,False
FRIENDLY_1912-11-03_HUNGARY_AUSTRIA,1912-11-03,Hungary,Austria,4,0,Friendly,Budapest,Hungary,False
FRIENDLY_1912-11-03_SWEDEN_NORWAY,1912-11-03,Sweden,Norway,4,2,Friendly,Gothenburg,Sweden,False
FRIENDLY_1912-11-17_GERMANY_NETHERLANDS,1912-11-17,Germany,Netherlands,2,3,Friendly,Leipzig,Germany,False
FRIENDLY_1912-12-01_URUGUAY_ARGENTINA,1912-12-01,Uruguay,Argentina,1,3,Friendly,Montevideo,Uruguay,False
FRIENDLY_1912-12-01_CATALONIA_FRANCE,1912-12-01,Catalonia,France,1,0,Friendly,Barcelona,Spain,False
FRIENDLY_1912-12-22_ITALY_AUSTRIA,1912-12-22,Italy,Austria,1,3,Friendly,Genoa,Italy,False
FRIENDLY_1913-01-12_FRANCE_ITALY,1913-01-12,France,Italy,1,0,Friendly,Saint-Ouen,France,False
OTHER_1913-01-18_NORTHERN_IRELAND_WALES,1913-01-18,Northern Ireland,Wales,0,1,British Home Championship,Belfast,Ireland,False
OTHER_1913-02-04_PHILIPPINES_CHINA_PR,1913-02-04,Philippines,China PR,2,1,Far Eastern Championship Games,Manila,Philippines,False
OTHER_1913-02-15_NORTHERN_IRELAND_ENGLAND,1913-02-15,Northern Ireland,England,2,1,British Home Championship,Belfast,Ireland,False
FRIENDLY_1913-02-16_BELGIUM_FRANCE,1913-02-16,Belgium,France,3,0,Friendly,Brussels,Belgium,False
OTHER_1913-03-03_WALES_SCOTLAND,1913-03-03,Wales,Scotland,0,0,British Home Championship,Wrexham,Wales,False
FRIENDLY_1913-03-09_BELGIUM_NETHERLANDS,1913-03-09,Belgium,Netherlands,3,3,Friendly,Antwerp,Belgium,False
FRIENDLY_1913-03-09_SWITZERLAND_FRANCE,1913-03-09,Switzerland,France,1,4,Friendly,Geneva,Switzerland,False
OTHER_1913-03-15_NORTHERN_IRELAND_SCOTLAND,1913-03-15,Northern Ireland,Scotland,1,2,British Home Championship,Dublin,Ireland,False
OTHER_1913-03-17_ENGLAND_WALES,1913-03-17,England,Wales,4,3,British Home Championship,Bristol,England,False
OTHER_1913-04-03_JERSEY_ALDERNEY,1913-04-03,Jersey,Alderney,5,2,Muratti Vase,Guernsey,Guernsey,True
OTHER_1913-04-05_ENGLAND_SCOTLAND,1913-04-05,England,Scotland,1,0,British Home Championship,London,England,False
OTHER_1913-04-17_JERSEY_GUERNSEY,1913-04-17,Jersey,Guernsey,2,4,Muratti Vase,Jersey,Jersey,False
FRIENDLY_1913-04-20_FRANCE_LUXEMBOURG,1913-04-20,France,Luxembourg,8,0,Friendly,Saint-Ouen,France,False
FRIENDLY_1913-04-20_NETHERLANDS_BELGIUM,1913-04-20,Netherlands,Belgium,2,4,Friendly,Zwolle,Netherlands,False
FRIENDLY_1913-04-27_AUSTRIA_HUNGARY,1913-04-27,Austria,Hungary,1,4,Friendly,Vienna,Austria,False
FRIENDLY_1913-05-01_ITALY_BELGIUM,1913-05-01,Italy,Belgium,1,0,Friendly,Turin,Italy,False
FRIENDLY_1913-05-04_RUSSIA_SWEDEN,1913-05-04,Russia,Sweden,1,4,Friendly,Moscow,Russia,False
FRIENDLY_1913-05-04_SWITZERLAND_BELGIUM,1913-05-04,Switzerland,Belgium,1,2,Friendly,Basel,Switzerland,False
FRIENDLY_1913-05-18_GERMANY_SWITZERLAND,1913-05-18,Germany,Switzerland,1,2,Friendly,Freiburg,Germany,False
FRIENDLY_1913-05-18_HUNGARY_SWEDEN,1913-05-18,Hungary,Sweden,2,0,Friendly,Budapest,Hungary,False
FRIENDLY_1913-05-25_DENMARK_SWEDEN,1913-05-25,Denmark,Sweden,8,0,Friendly,Copenhagen,Denmark,False
FRIENDLY_1913-06-08_SWEDEN_NORWAY,1913-06-08,Sweden,Norway,9,0,Friendly,Stockholm,Sweden,False
FRIENDLY_1913-06-15_AUSTRIA_ITALY,1913-06-15,Austria,Italy,2,0,Friendly,Vienna,Austria,False
FRIENDLY_1913-06-15_ARGENTINA_URUGUAY,1913-06-15,Argentina,Uruguay,1,1,Friendly,Avellaneda,Argentina,False
FRIENDLY_1913-07-09_ARGENTINA_URUGUAY,1913-07-09,Argentina,Uruguay,2,1,Friendly,Avellaneda,Argentina,False
